gid,gnaf_pid,listing_source,state,street,suburb,bedrooms,bathrooms,garage_spaces,building_size,land_size,mb,sa1,poa,sal,typ,dat,price,zoning_appears_on_portals,market,hedonic_price,date_sold,display_price,source,property_type,yield,sale_date,year,quarter,month,price_per_sqm,momentum_score,category
1539263.0,GANSW705558817,Sold,NSW,4/349 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843510000,12101168322,2063,Northbridge (NSW),unit,2003-06-14,735000.0,False,Northbridge (NSW) unit buy,632100.0,2003-06-14,735000.0,nswlrs,UNKNOWN,,2003-06-14,2003,2003Q2,2003-06,,70.0,📈 Growing
3876657.0,GANSW705628808,Sold,NSW,24/21 EASTERN VALLEY WAY,NORTHBRIDGE,2.0,1.0,,0 m²,3998.0,10843230000,12101168314,2063,Northbridge (NSW),unit,2003-06-16,317000.0,False,Northbridge (NSW) unit buy,634000.0,2003-06-16,317000.0,nswlrs,UNKNOWN,,2003-06-16,2003,2003Q2,2003-06,79.2896448224112,70.0,📈 Growing
10131060.0,GANSW705824537,Sold,NSW,20 PARADISE AVE,ROSEVILLE,3.0,3.0,3.0,0 m²,632.0,10840320000,12101168402,2069,Roseville,house,2003-06-17,1390000.0,False,Roseville house buy,1691500.0,2003-06-17,1390000.0,nswlrs,UNKNOWN,,2003-06-17,2003,2003Q2,2003-06,2199.3670886075947,26.4,📉 Cooling
62600.0,GANSW705577237,Sold,NSW,24 CALBINA RD,NORTHBRIDGE,4.0,2.0,1.0,0 m²,1110.0,10843810000,12101168332,2063,Northbridge (NSW),house,2003-06-20,950000.0,False,Northbridge (NSW) house buy,1187500.0,2003-06-20,950000.0,nswlrs,UNKNOWN,,2003-06-20,2003,2003Q2,2003-06,855.8558558558559,70.0,📈 Growing
905537.0,GANSW705820621,Sold,NSW,116 ROSEVILLE AVE,ROSEVILLE,4.0,2.0,1.0,0 m²,773.0,10421710000,12103140813,2069,Roseville,house,2003-06-23,1400000.0,False,Roseville house buy,1537500.0,2003-06-23,1400000.0,nswlrs,UNKNOWN,,2003-06-23,2003,2003Q2,2003-06,1811.1254851228978,26.4,📉 Cooling
10938441.0,GANSW705558828,Sold,NSW,363 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843510000,12101168322,2063,Northbridge (NSW),house,2003-06-23,1250000.0,False,Northbridge (NSW) house buy,1429725.5555555555,2003-06-23,1250000.0,nswlrs,UNKNOWN,,2003-06-23,2003,2003Q2,2003-06,,70.0,📈 Growing
12333918.0,GANSW705814242,Sold,NSW,96 PACIFIC HWY,ROSEVILLE,,,,,,10421253000,12103140842,2069,Roseville,house,2003-06-24,575000.0,False,Roseville house buy,1150000.0,2003-06-24,575000.0,nswlrs,UNKNOWN,,2003-06-24,2003,2003Q2,2003-06,,26.4,📉 Cooling
11186840.0,GANSW705830790,Sold,NSW,16 BROMBOROUGH RD,ROSEVILLE,5.0,3.0,2.0,0 m²,945.0,10421370000,12103140803,2069,Roseville,house,2003-06-25,1340000.0,False,Roseville house buy,731270.5061082024,2003-06-25,1340000.0,nswlrs,UNKNOWN,,2003-06-25,2003,2003Q2,2003-06,1417.989417989418,26.4,📉 Cooling
197065.0,GANSW705813374,Sold,NSW,23/376-380 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2003-06-26,1380500.0,False,Roseville unit buy,2761000.0,2003-06-26,1380500.0,nswlrs,UNKNOWN,,2003-06-26,2003,2003Q2,2003-06,,26.4,📉 Cooling
109504.0,GANSW705574531,Sold,NSW,28/60 STRATHALLEN AVE,NORTHBRIDGE,,,,,,10843600000,12101168305,2063,Northbridge (NSW),unit,2003-06-26,500000.0,False,Northbridge (NSW) unit buy,465434.7826086957,2003-06-26,500000.0,nswlrs,UNKNOWN,,2003-06-26,2003,2003Q2,2003-06,,70.0,📈 Growing
67406.0,GANSW705809779,Sold,NSW,9 KINGS AVE,ROSEVILLE,,,,,,11205732900,12103140832,2069,Roseville,house,2003-06-26,1170000.0,False,Roseville house buy,1552500.0,2003-06-26,1170000.0,nswlrs,UNKNOWN,,2003-06-26,2003,2003Q2,2003-06,,26.4,📉 Cooling
11995095.0,GANSW705844681,Sold,NSW,14 DUDLEY AVE,ROSEVILLE,5.0,3.0,2.0,0 m²,911.0,10421801000,12103140827,2069,Roseville,house,2003-06-27,1765000.0,False,Roseville house buy,1715989.029825163,2003-06-27,1765000.0,nswlrs,UNKNOWN,,2003-06-27,2003,2003Q2,2003-06,1937.4313940724478,26.4,📉 Cooling
11752619.0,GANSW705555546,Sold,NSW,3/317 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843520000,12101168322,2063,Northbridge (NSW),unit,2003-06-30,400000.0,False,Northbridge (NSW) unit buy,800000.0,2003-06-30,400000.0,nswlrs,UNKNOWN,,2003-06-30,2003,2003Q2,2003-06,,70.0,📈 Growing
3479705.0,GANSW705820093,Sold,NSW,13/6 LARKIN ST,ROSEVILLE,2.0,,,0 m²,28580.0,10421290000,12103140803,2069,Roseville,unit,2003-07-01,480000.0,False,Roseville unit buy,684745.7627118644,2003-07-01,480000.0,nswlrs,UNKNOWN,,2003-07-01,2003,2003Q3,2003-07,16.794961511546536,26.4,📉 Cooling
11307542.0,GANSW705561444,Sold,NSW,429 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843321000,12101168334,2063,Northbridge (NSW),house,2003-07-01,1300000.0,False,Northbridge (NSW) house buy,1207500.0,2003-07-01,1300000.0,nswlrs,UNKNOWN,,2003-07-01,2003,2003Q3,2003-07,,70.0,📈 Growing
8009304.0,GANSW705820643,Sold,NSW,19 ROSEVILLE AVE,ROSEVILLE,5.0,2.0,2.0,0 m²,1005.0,10421532000,12103140843,2069,Roseville,house,2003-07-03,2000000.0,False,Roseville house buy,1402531.6455696202,2003-07-03,2000000.0,nswlrs,UNKNOWN,,2003-07-03,2003,2003Q3,2003-07,1990.0497512437812,26.4,📉 Cooling
8368608.0,GANSW705838074,Sold,NSW,1 WILLIAM ST,ROSEVILLE,4.0,1.0,5.0,0 m²,923.0,10839070000,12101168432,2069,Roseville,house,2003-07-03,940000.0,False,Roseville house buy,1510000.0,2003-07-03,940000.0,nswlrs,UNKNOWN,,2003-07-03,2003,2003Q3,2003-07,1018.418201516793,26.4,📉 Cooling
7007651.0,GANSW705811614,Sold,NSW,10/3 BOUNDARY ST,ROSEVILLE,,,,,,11217400000,12103140864,2069,Roseville,unit,2003-07-10,335000.0,False,Roseville unit buy,670000.0,2003-07-10,335000.0,nswlrs,UNKNOWN,,2003-07-10,2003,2003Q3,2003-07,,26.4,📉 Cooling
3195281.0,GANSW705833929,Sold,NSW,21 BARCOO ST,ROSEVILLE,4.0,3.0,2.0,0 m²,543.0,10840650000,12101168408,2069,Roseville,house,2003-07-12,1020000.0,False,Roseville house buy,1633092.3694779116,2003-07-12,1020000.0,nswlrs,UNKNOWN,,2003-07-12,2003,2003Q3,2003-07,1878.4530386740332,26.4,📉 Cooling
1191079.0,GANSW705838023,Sold,NSW,20 PARK AVE,ROSEVILLE,5.0,4.0,2.0,0 m²,885.0,10421740000,12103140813,2069,Roseville,house,2003-07-15,1015000.0,False,Roseville house buy,1447366.6666666667,2003-07-15,1015000.0,nswlrs,UNKNOWN,,2003-07-15,2003,2003Q3,2003-07,1146.8926553672316,26.4,📉 Cooling
5579998.0,GANSW705830346,Sold,NSW,1 ALISON ST,ROSEVILLE,3.0,3.0,,0 m²,3086.0,10421180000,12103140801,2069,Roseville,house,2003-07-18,2100000.0,False,Roseville house buy,1691762.7677100494,2003-07-18,2100000.0,nswlrs,UNKNOWN,,2003-07-18,2003,2003Q3,2003-07,680.4925469863902,26.4,📉 Cooling
5960744.0,GANSW707646599,Sold,NSW,27/181-185 PACIFIC HWY,ROSEVILLE,2.0,2.0,1.0,144 m²,44120.0,10421450000,12103140832,2069,Roseville,unit,2003-07-20,460000.0,False,Roseville unit buy,920000.0,2003-07-20,460000.0,nswlrs,UNKNOWN,,2003-07-20,2003,2003Q3,2003-07,10.42611060743427,26.4,📉 Cooling
10359811.0,GANSW705555559,Sold,NSW,6/323 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843520000,12101168322,2063,Northbridge (NSW),unit,2003-07-21,446000.0,False,Northbridge (NSW) unit buy,797224.9999999999,2003-07-21,446000.0,nswlrs,UNKNOWN,,2003-07-21,2003,2003Q3,2003-07,,70.0,📈 Growing
8893949.0,GANSW705847806,Sold,NSW,47 BANCROFT AVE,ROSEVILLE,,,,0 m²,1422.0,10421590000,12103140863,2069,Roseville,house,2003-07-25,1660000.0,False,Roseville house buy,851550.8771929825,2003-07-25,1660000.0,nswlrs,UNKNOWN,,2003-07-25,2003,2003Q3,2003-07,1167.3699015471168,26.4,📉 Cooling
6329534.0,GANSW705858599,Sold,NSW,14/2 FINDLAY AVE,ROSEVILLE,2.0,1.0,1.0,86 m²,1049.0,10840270000,12103140840,2069,Roseville,unit,2003-07-25,320000.0,False,Roseville unit buy,640000.0,2003-07-25,320000.0,nswlrs,UNKNOWN,,2003-07-25,2003,2003Q3,2003-07,305.0524308865586,26.4,📉 Cooling
8657468.0,GANSW705847752,Sold,NSW,31 BARCOO ST,ROSEVILLE,5.0,,,0 m²,518.0,10840650000,12101168408,2069,Roseville,house,2003-07-31,1049000.0,False,Roseville house buy,1363700.0,2003-07-31,1049000.0,nswlrs,UNKNOWN,,2003-07-31,2003,2003Q3,2003-07,2025.096525096525,26.4,📉 Cooling
9923418.0,GANSW706351127,Sold,NSW,220 SYDNEY ST,NORTH WILLOUGHBY,2.0,1.0,2.0,0 m²,310.0,10841900000,12101168423,2068,North Willoughby,house,2003-07-31,930000.0,False,North Willoughby house buy,1860000.0,2003-07-31,930000.0,nswlrs,UNKNOWN,,2003-07-31,2003,2003Q3,2003-07,3000.0,75.0,📈 Growing
8543862.0,GANSW705564468,Sold,NSW,42 EASTERN VALLEY WAY,NORTHBRIDGE,3.0,2.0,1.0,0 m²,740.0,10843241000,12101168314,2063,Northbridge (NSW),house,2003-08-06,890000.0,False,Northbridge (NSW) house buy,1780000.0,2003-08-06,890000.0,nswlrs,UNKNOWN,,2003-08-06,2003,2003Q3,2003-08,1202.7027027027027,70.0,📈 Growing
12183506.0,GANSW705844750,Sold,NSW,1/55 PACIFIC HWY,ROSEVILLE,3.0,1.0,1.0,0 m²,0.0,10421440000,12103140843,2069,Roseville,unit,2003-08-13,397500.0,False,Roseville unit buy,784735.9154929577,2003-08-13,397500.0,nswlrs,UNKNOWN,,2003-08-13,2003,2003Q3,2003-08,,26.4,📉 Cooling
10519635.0,GANSW705550453,Sold,NSW,5 WEEMALA RD,NORTHBRIDGE,4.0,4.0,,0 m²,651.0,10843280000,12101168330,2063,Northbridge (NSW),house,2003-08-14,2215000.0,False,Northbridge (NSW) house buy,1170500.0,2003-08-14,2215000.0,nswlrs,UNKNOWN,,2003-08-14,2003,2003Q3,2003-08,3402.4577572964668,70.0,📈 Growing
1834781.0,GANSW705820698,Sold,NSW,31 ROSEVILLE AVE,ROSEVILLE,4.0,2.0,,0 m²,1062.0,10421660000,12103140814,2069,Roseville,house,2003-08-15,1830000.0,False,Roseville house buy,1915000.0,2003-08-15,1830000.0,nswlrs,UNKNOWN,,2003-08-15,2003,2003Q3,2003-08,1723.1638418079096,26.4,📉 Cooling
3049774.0,GANSW705583966,Sold,NSW,329 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843520000,12101168322,2063,Northbridge (NSW),house,2003-08-15,850000.0,False,Northbridge (NSW) house buy,1700000.0,2003-08-15,850000.0,nswlrs,UNKNOWN,,2003-08-15,2003,2003Q3,2003-08,,70.0,📈 Growing
11809157.0,GANSW705855017,Sold,NSW,30 THOMAS AVE,ROSEVILLE,4.0,3.0,3.0,0 m²,845.0,10421350000,12103140810,2069,Roseville,house,2003-08-18,1380000.0,False,Roseville house buy,1347773.897861196,2003-08-18,1380000.0,nswlrs,UNKNOWN,,2003-08-18,2003,2003Q3,2003-08,1633.1360946745563,26.4,📉 Cooling
9067574.0,GANSW705562097,Sold,NSW,30 COOLAWIN RD,NORTHBRIDGE,5.0,3.0,2.0,0 m²,563.0,10843340000,12101168328,2063,Northbridge (NSW),house,2003-08-19,2000000.0,False,Northbridge (NSW) house buy,2447826.086956522,2003-08-19,2000000.0,nswlrs,UNKNOWN,,2003-08-19,2003,2003Q3,2003-08,3552.3978685612788,70.0,📈 Growing
2892233.0,GANSW705566292,Sold,NSW,268 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843680000,12101168323,2063,Northbridge (NSW),house,2003-08-21,625000.0,False,Northbridge (NSW) house buy,1250000.0,2003-08-21,625000.0,nswlrs,UNKNOWN,,2003-08-21,2003,2003Q3,2003-08,,70.0,📈 Growing
3810870.0,GANSW705820092,Sold,NSW,12/6 LARKIN ST,ROSEVILLE,2.0,1.0,1.0,0 m²,0.0,10421290000,12103140803,2069,Roseville,unit,2003-08-23,440000.0,False,Roseville unit buy,635336.3228699551,2003-08-23,440000.0,nswlrs,UNKNOWN,,2003-08-23,2003,2003Q3,2003-08,,26.4,📉 Cooling
13803207.0,GANSW716990575,Sold,NSW,19 CHOWNE PL,NORTH WILLOUGHBY,4.0,3.0,2.0,188 m²,702.0,11204644200,12101168331,2068,Middle Cove,house,2003-08-23,920000.0,False,Middle Cove house buy,1010000.0,2003-08-23,920000.0,nswlrs,UNKNOWN,,2003-08-23,2003,2003Q3,2003-08,1310.5413105413106,75.0,📈 Growing
9773576.0,GANSW705816936,Sold,NSW,56 BANCROFT AVE,ROSEVILLE,4.0,,,0 m²,1638.0,10416770000,12103140814,2069,Roseville,house,2003-08-26,225000.0,False,Roseville house buy,171562.5,2003-08-26,225000.0,nswlrs,UNKNOWN,,2003-08-26,2003,2003Q3,2003-08,137.36263736263737,26.4,📉 Cooling
9947184.0,GANSW705618515,Sold,NSW,14/21 EASTERN VALLEY WAY,NORTHBRIDGE,2.0,1.0,,0 m²,0.0,10843230000,12101168314,2063,Northbridge (NSW),unit,2003-08-26,400000.0,False,Northbridge (NSW) unit buy,800000.0,2003-08-26,400000.0,nswlrs,UNKNOWN,,2003-08-26,2003,2003Q3,2003-08,,70.0,📈 Growing
11779783.0,GANSW705570087,Sold,NSW,36 BARINGA RD,NORTHBRIDGE,5.0,5.0,3.0,0 m²,650.0,10838950000,12101168315,2063,Northbridge (NSW),house,2003-08-29,1280000.0,False,Northbridge (NSW) house buy,1212500.0,2003-08-29,1280000.0,nswlrs,UNKNOWN,,2003-08-29,2003,2003Q3,2003-08,1969.2307692307693,70.0,📈 Growing
9474065.0,GANSW705847807,Sold,NSW,48 BANCROFT AVE,ROSEVILLE,5.0,3.0,2.0,0 m²,1442.0,10416770000,12103140814,2069,Roseville,house,2003-08-30,2300000.0,False,Roseville house buy,1263445.945945946,2003-08-30,2300000.0,nswlrs,UNKNOWN,,2003-08-30,2003,2003Q3,2003-08,1595.0069348127602,26.4,📉 Cooling
7672903.0,GANSW705844663,Sold,NSW,1/19-21 PACIFIC HWY,ROSEVILLE,3.0,2.0,2.0,0 m²,265.0,10421460000,12103140863,2069,Roseville,unit,2003-09-02,598000.0,False,Roseville unit buy,1196000.0,2003-09-02,598000.0,nswlrs,UNKNOWN,,2003-09-02,2003,2003Q3,2003-09,2256.603773584906,26.4,📉 Cooling
8849018.0,GANSW705577222,Sold,NSW,7 BYORA CR,NORTHBRIDGE,6.0,4.0,2.0,0 m²,626.0,10843370000,12101168334,2063,Northbridge (NSW),house,2003-09-02,1800000.0,False,Northbridge (NSW) house buy,1376250.0,2003-09-02,1800000.0,nswlrs,UNKNOWN,,2003-09-02,2003,2003Q3,2003-09,2875.3993610223642,70.0,📈 Growing
6627217.0,GANSW705566296,Sold,NSW,4/270 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843680000,12101168323,2063,Northbridge (NSW),unit,2003-09-08,510000.0,False,Northbridge (NSW) unit buy,1020000.0,2003-09-08,510000.0,nswlrs,UNKNOWN,,2003-09-08,2003,2003Q3,2003-09,,70.0,📈 Growing
1009981.0,GANSW706433460,Sold,NSW,311 PENSHURST ST,NORTH WILLOUGHBY,,,,,,11205766200,12101168725,2068,North Willoughby,house,2003-09-08,920000.0,False,North Willoughby house buy,916500.0,2003-09-08,920000.0,nswlrs,UNKNOWN,,2003-09-08,2003,2003Q3,2003-09,,75.0,📈 Growing
3315370.0,GANSW705572049,Sold,NSW,3 LAGUNA RD,NORTHBRIDGE,4.0,3.0,3.0,0 m²,575.0,11205765100,12101168330,2063,Northbridge (NSW),house,2003-09-09,1900000.0,False,Northbridge (NSW) house buy,1630363.0363036303,2003-09-09,1900000.0,nswlrs,UNKNOWN,,2003-09-09,2003,2003Q3,2003-09,3304.3478260869565,70.0,📈 Growing
10943208.0,GANSW705569333,Sold,NSW,20 NARANI CR,NORTHBRIDGE,5.0,3.0,2.0,322 m²,650.0,10843510000,12101168322,2063,Northbridge (NSW),house,2003-09-10,2800000.0,False,Northbridge (NSW) house buy,3334253.44,2003-09-10,2800000.0,nswlrs,UNKNOWN,,2003-09-10,2003,2003Q3,2003-09,4307.692307692308,70.0,📈 Growing
6758426.0,GANSW705576054,Sold,NSW,32A NAROOMA RD,NORTHBRIDGE,4.0,3.0,2.0,0 m²,557.0,10843450000,12101168303,2063,Northbridge (NSW),house,2003-09-11,3015000.0,False,Northbridge (NSW) house buy,2100000.0,2003-09-11,3015000.0,nswlrs,UNKNOWN,,2003-09-11,2003,2003Q3,2003-09,5412.926391382406,70.0,📈 Growing
5018966.0,GANSW705807016,Sold,NSW,29 FINDLAY AVE,ROSEVILLE,5.0,3.0,2.0,0 m²,982.0,10840290000,12103140840,2069,Roseville,house,2003-09-12,1120000.0,False,Roseville house buy,1200000.0,2003-09-12,1120000.0,nswlrs,UNKNOWN,,2003-09-12,2003,2003Q3,2003-09,1140.529531568228,26.4,📉 Cooling
5819105.0,GANSW705561565,Sold,NSW,49 NEEWORRA RD,NORTHBRIDGE,5.0,2.0,2.0,696 m²,702.0,10843390000,12101168304,2063,Northbridge (NSW),house,2003-09-17,1400000.0,False,Northbridge (NSW) house buy,2157500.0,2003-09-17,1400000.0,nswlrs,UNKNOWN,,2003-09-17,2003,2003Q3,2003-09,1994.3019943019942,70.0,📈 Growing
5730674.0,GANSW705572007,Sold,NSW,3 BLIGH ST,NORTHBRIDGE,3.0,2.0,,0 m²,601.0,10843470000,12101168301,2063,Northbridge (NSW),house,2003-09-20,1375000.0,False,Northbridge (NSW) house buy,2750000.0,2003-09-20,1375000.0,nswlrs,UNKNOWN,,2003-09-20,2003,2003Q3,2003-09,2287.8535773710482,70.0,📈 Growing
7909219.0,GANSW705571459,Sold,NSW,3/272 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843680000,12101168323,2063,Northbridge (NSW),unit,2003-09-21,440000.0,False,Northbridge (NSW) unit buy,880000.0,2003-09-21,440000.0,nswlrs,UNKNOWN,,2003-09-21,2003,2003Q3,2003-09,,70.0,📈 Growing
846514.0,GANSW705855000,Sold,NSW,20 DUNTROON AVE,ROSEVILLE,4.0,3.0,2.0,0 m²,964.0,10421650000,12103140812,2069,Roseville,house,2003-09-22,1500000.0,False,Roseville house buy,970000.0,2003-09-22,1500000.0,nswlrs,UNKNOWN,,2003-09-22,2003,2003Q3,2003-09,1556.0165975103735,26.4,📉 Cooling
11824693.0,GANSW705813354,Sold,NSW,1 BARCOO ST,ROSEVILLE,5.0,3.0,2.0,0 m²,481.0,10840650000,12101168408,2069,Roseville,house,2003-09-23,770000.0,False,Roseville house buy,1177097.6331360945,2003-09-23,770000.0,nswlrs,UNKNOWN,,2003-09-23,2003,2003Q3,2003-09,1600.8316008316008,26.4,📉 Cooling
6485878.0,GANSW705824505,Sold,NSW,4/2 MACLAURIN PDE,ROSEVILLE,3.0,1.0,1.0,0 m²,743.0,10421450000,12103140832,2069,Roseville,unit,2003-10-01,510000.0,False,Roseville unit buy,1020000.0,2003-10-01,510000.0,nswlrs,UNKNOWN,,2003-10-01,2003,2003Q4,2003-10,686.406460296097,26.4,📉 Cooling
5534426.0,GANSW705555552,Sold,NSW,322 SAILORS BAY RD,NORTHBRIDGE,,,,,,10839000000,12101168328,2063,Northbridge (NSW),house,2003-10-01,1560000.0,False,Northbridge (NSW) house buy,2612500.0,2003-10-01,1560000.0,nswlrs,UNKNOWN,,2003-10-01,2003,2003Q4,2003-10,,70.0,📈 Growing
11425143.0,GANSW705577183,Sold,NSW,32 BLIGH ST,NORTHBRIDGE,5.0,3.0,2.0,0 m²,882.0,11205358100,12101168301,2063,Northbridge (NSW),house,2003-10-01,1950000.0,False,Northbridge (NSW) house buy,2705000.0,2003-10-01,1950000.0,nswlrs,UNKNOWN,,2003-10-01,2003,2003Q4,2003-10,2210.8843537414964,70.0,📈 Growing
118571.0,GANSW705858309,Sold,NSW,11 WANDELLA AVE,ROSEVILLE,6.0,4.0,4.0,0 m²,1574.0,10416780000,12103140830,2069,Roseville,house,2003-10-04,2600000.0,False,Roseville house buy,2217439.7590361447,2003-10-04,2600000.0,nswlrs,UNKNOWN,,2003-10-04,2003,2003Q4,2003-10,1651.8424396442185,26.4,📉 Cooling
3423673.0,GANSW705570089,Sold,NSW,38 BARINGA RD,NORTHBRIDGE,4.0,2.0,,0 m²,650.0,10838950000,12101168315,2063,Northbridge (NSW),house,2003-10-04,1555000.0,False,Northbridge (NSW) house buy,2029453.2627865963,2003-10-04,1555000.0,nswlrs,UNKNOWN,,2003-10-04,2003,2003Q4,2003-10,2392.3076923076924,70.0,📈 Growing
11143877.0,GANSW705558808,Sold,NSW,2/343 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843520000,12101168322,2063,Northbridge (NSW),unit,2003-10-08,430000.0,False,Northbridge (NSW) unit buy,512891.5662650603,2003-10-08,430000.0,nswlrs,UNKNOWN,,2003-10-08,2003,2003Q4,2003-10,,70.0,📈 Growing
8967150.0,GANSW705586638,Sold,NSW,173 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843622000,12101168319,2063,Northbridge (NSW),house,2003-10-10,400000.0,False,Northbridge (NSW) house buy,800000.0,2003-10-10,400000.0,nswlrs,UNKNOWN,,2003-10-10,2003,2003Q4,2003-10,,70.0,📈 Growing
7997648.0,GANSW705572077,Sold,NSW,13 MALACOOTA RD,NORTHBRIDGE,4.0,2.0,,0 m²,611.0,10843461000,12101168303,2063,Northbridge (NSW),house,2003-10-15,1500000.0,False,Northbridge (NSW) house buy,1162500.0,2003-10-15,1500000.0,nswlrs,UNKNOWN,,2003-10-15,2003,2003Q4,2003-10,2454.991816693944,70.0,📈 Growing
2357722.0,GANSW710604109,Sold,NSW,1/282 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205667000,12101168323,2063,Northbridge (NSW),unit,2003-10-15,330000.0,False,Northbridge (NSW) unit buy,399375.0,2003-10-15,330000.0,nswlrs,UNKNOWN,,2003-10-15,2003,2003Q4,2003-10,,70.0,📈 Growing
5471669.0,GANSW705813736,Sold,NSW,51 BANCROFT AVE,ROSEVILLE,4.0,2.0,2.0,246 m²,771.0,10416780000,12103140830,2069,Roseville,house,2003-10-16,1420000.0,False,Roseville house buy,1534000.0,2003-10-16,1420000.0,nswlrs,UNKNOWN,,2003-10-16,2003,2003Q4,2003-10,1841.763942931258,26.4,📉 Cooling
8183946.0,GANSW705847782,Sold,NSW,54 MOORE ST,ROSEVILLE,5.0,2.0,2.0,0 m²,697.0,10421740000,12103140813,2069,Roseville,house,2003-10-24,1475000.0,False,Roseville house buy,1920043.1034482757,2003-10-24,1475000.0,nswlrs,UNKNOWN,,2003-10-24,2003,2003Q4,2003-10,2116.212338593974,26.4,📉 Cooling
6475241.0,GANSW705827266,Sold,NSW,36 FINDLAY AVE,ROSEVILLE,6.0,3.0,2.0,0 m²,1108.0,10840280000,12103140840,2069,Roseville,house,2003-10-24,1635000.0,False,Roseville house buy,1638193.359375,2003-10-24,1635000.0,nswlrs,UNKNOWN,,2003-10-24,2003,2003Q4,2003-10,1475.6317689530686,26.4,📉 Cooling
5598973.0,GANSW706364676,Sold,NSW,11 COUNCIL ST,NORTH WILLOUGHBY,4.0,2.0,,0 m²,588.0,10842170000,12101168722,2068,North Willoughby,house,2003-10-24,1050000.0,False,North Willoughby house buy,957421.8750000001,2003-10-24,1050000.0,nswlrs,UNKNOWN,,2003-10-24,2003,2003Q4,2003-10,1785.7142857142858,75.0,📈 Growing
9483948.0,GANSW706391262,Sold,NSW,73 MCCLELLAND ST,NORTH WILLOUGHBY,3.0,,,0 m²,557.0,10842270000,12101168723,2068,North Willoughby,house,2003-10-25,985000.0,False,North Willoughby house buy,1251937.669376694,2003-10-25,985000.0,nswlrs,UNKNOWN,,2003-10-25,2003,2003Q4,2003-10,1768.4021543985637,75.0,📈 Growing
4445427.0,GANSW705571460,Sold,NSW,4/272 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843680000,12101168323,2063,Northbridge (NSW),unit,2003-10-28,457500.0,False,Northbridge (NSW) unit buy,915000.0,2003-10-28,457500.0,nswlrs,UNKNOWN,,2003-10-28,2003,2003Q4,2003-10,,70.0,📈 Growing
3975515.0,GANSW705838080,Sold,NSW,15 WILLIAM ST,ROSEVILLE,3.0,2.0,1.0,0 m²,595.0,10839070000,12101168432,2069,Roseville,house,2003-11-01,1070000.0,False,Roseville house buy,1568640.7766990291,2003-11-01,1070000.0,nswlrs,UNKNOWN,,2003-11-01,2003,2003Q4,2003-11,1798.3193277310925,26.4,📉 Cooling
455864.0,GANSW705833855,Sold,NSW,159 ARCHER ST,ROSEVILLE,4.0,2.0,2.0,0 m²,520.0,10840311000,12101168402,2069,Roseville,house,2003-11-01,849000.0,False,Roseville house buy,1035000.0,2003-11-01,849000.0,nswlrs,UNKNOWN,,2003-11-01,2003,2003Q4,2003-11,1632.6923076923076,26.4,📉 Cooling
5265466.0,GANSW705584027,Sold,NSW,8 UPPER MINIMBAH RD,NORTHBRIDGE,5.0,4.0,2.0,0 m²,670.0,10843350000,12101168304,2063,Northbridge (NSW),house,2003-11-05,1885000.0,False,Northbridge (NSW) house buy,1720723.7813884786,2003-11-05,1885000.0,nswlrs,UNKNOWN,,2003-11-05,2003,2003Q4,2003-11,2813.4328358208954,70.0,📈 Growing
142610.0,GANSW705574529,Sold,NSW,26/60 STRATHALLEN AVE,NORTHBRIDGE,,,,,,10843600000,12101168305,2063,Northbridge (NSW),unit,2003-11-05,535000.0,False,Northbridge (NSW) unit buy,446891.69139465876,2003-11-05,535000.0,nswlrs,UNKNOWN,,2003-11-05,2003,2003Q4,2003-11,,70.0,📈 Growing
11117875.0,GANSW705580497,Sold,NSW,107 KAMERUKA RD,NORTHBRIDGE,4.0,3.0,,0 m²,720.0,11204963200,12101168309,2063,Northbridge (NSW),house,2003-11-05,2200000.0,False,Northbridge (NSW) house buy,1943586.206896552,2003-11-05,2200000.0,nswlrs,UNKNOWN,,2003-11-05,2003,2003Q4,2003-11,3055.5555555555557,70.0,📈 Growing
223047.0,GANSW705810963,Sold,NSW,3 DUNTROON AVE,ROSEVILLE,6.0,2.0,2.0,0 m²,981.0,10421610000,12103140812,2069,Roseville,house,2003-11-10,1540000.0,False,Roseville house buy,1802298.5611510791,2003-11-10,1540000.0,nswlrs,UNKNOWN,,2003-11-10,2003,2003Q4,2003-11,1569.8267074413864,26.4,📉 Cooling
9331257.0,GANSW715400410,Sold,NSW,11/32-40 SAILORS BAY RD,NORTHBRIDGE,,,,,,11204830300,12101168305,2063,Northbridge (NSW),unit,2003-11-11,738000.0,False,Northbridge (NSW) unit buy,1476000.0,2003-11-11,738000.0,nswlrs,UNKNOWN,,2003-11-11,2003,2003Q4,2003-11,,70.0,📈 Growing
